show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,soup
70218316,TV Show,dreamworksspookystories,,"antoniobanderas,hughlaurie,mikemyers,reesewitherspoon,sethrogen,kristenschaal,deanedwards",United States,25-Oct-18,2009.0,TV-PG,1 Season,"kids'tv,tvcomedies","shrekdareshisfriendstobringonthescarywithghoststoriestoldinahauntedcastle.later,ginormicaandthemonstersfacealienpumpkins.","dreamworksspookystories  antoniobanderas,hughlaurie,mikemyers,reesewitherspoon,sethrogen,kristenschaal,deanedwards kids'tv,tvcomedies shrekdareshisfriendstobringonthescarywithghoststoriestoldinahauntedcastle.later,ginormicaandthemonstersfacealienpumpkins."
80995073,TV Show,queensvs.kings,,"varunthakur,anumenon,rahulsubramanian,siddharthdudeja,supriyajoshi,utsavchakraborty,saadiyaali,kavyabector,kumarvarun",,25-Oct-18,2018.0,TV-14,1 Season,"stand-upcomedy&talkshows,tvcomedies","no""ism""isleftunturnedinthiscelebritygameshowthatbattlesstereotypesandsexismbypittingmaleandfemalecomediansagainsteachother.","queensvs.kings  varunthakur,anumenon,rahulsubramanian,siddharthdudeja,supriyajoshi,utsavchakraborty,saadiyaali,kavyabector,kumarvarun stand-upcomedy&talkshows,tvcomedies no""ism""isleftunturnedinthiscelebritygameshowthatbattlesstereotypesandsexismbypittingmaleandfemalecomediansagainsteachother."
81018183,Movie,ronniecoleman:theking,vladyudin,ronniecoleman,United States,25-Oct-18,2018.0,TV-14,93 min,documentaries,"today,legendarybodybuilderronniecoleman'sbodybearsthescarsofbecomingthebestintheworld.here,heshareswhatittooktoreachhisgoals.","ronniecoleman:theking vladyudin ronniecoleman documentaries today,legendarybodybuilderronniecoleman'sbodybearsthescarsofbecomingthebestintheworld.here,heshareswhatittooktoreachhisgoals."
80219941,Movie,meetthetrumps:fromimmigranttopresident,"paulberczeller,markradice",,United Kingdom,25-Oct-17,2017.0,TV-14,48 min,documentaries,"learnaboutdonaldtrump'sfamilyhistory,includinghisimmigrantgrandfather'sgold-rushenterprisesandhisdad'sdevelopmentofapropertyempire.","meetthetrumps:fromimmigranttopresident paulberczeller,markradice  documentaries learnaboutdonaldtrump'sfamilyhistory,includinghisimmigrantgrandfather'sgold-rushenterprisesandhisdad'sdevelopmentofapropertyempire."
80064515,Movie,thehatefuleight,quentintarantino,"samuell.jackson,kurtrussell,jenniferjasonleigh,waltongoggins,demiánbichir,timroth,michaelmadsen,brucedern,jamesparks,danagourrier,channingtatum,zoëbell",United States,25-Oct-17,2015.0,R,168 min,"action&adventure,thrillers","yearsafterthecivilwar,abountyhunterandhiscaptivearewaylaidbyawyomingblizzardandholeupinawaystationwithsixdiceystrangers.","thehatefuleight quentintarantino samuell.jackson,kurtrussell,jenniferjasonleigh,waltongoggins,demiánbichir,timroth,michaelmadsen,brucedern,jamesparks,danagourrier,channingtatum,zoëbell action&adventure,thrillers yearsafterthecivilwar,abountyhunterandhiscaptivearewaylaidbyawyomingblizzardandholeupinawaystationwithsixdiceystrangers."
80062011,Movie,waltdisneyanimationstudiosshortfilmscollection,"chrisbuck,jenniferlee,patrickosborne,laurenmacmullan,johnkahrs,nathangreno,byronhoward,steviewermers,deanwellins,kevindeters,rogerallers,mikegabriel,markhenn","kristenbell,joshgad,jonathangroff,idinamenzel,geoffreyjones,alfrewoodard,carrieharrington,timhodge,davidmurray,sarahchalke,davefoley,derekrichardson,bettywhite,zacharylevi,mandymoore",United States,25-Oct-15,2015.0,TV-G,90 min,children&familymovies,"thiscollectionof12shortfilmsfromdisneyincludes""frozenfever,""themickeymouseshort""getahorse!""andoscarwinners""paperman""and""feast.""","waltdisneyanimationstudiosshortfilmscollection chrisbuck,jenniferlee,patrickosborne,laurenmacmullan,johnkahrs,nathangreno,byronhoward,steviewermers,deanwellins,kevindeters,rogerallers,mikegabriel,markhenn kristenbell,joshgad,jonathangroff,idinamenzel,geoffreyjones,alfrewoodard,carrieharrington,timhodge,davidmurray,sarahchalke,davefoley,derekrichardson,bettywhite,zacharylevi,mandymoore children&familymovies thiscollectionof12shortfilmsfromdisneyincludes""frozenfever,""themickeymouseshort""getahorse!""andoscarwinners""paperman""and""feast."""
80197462,TV Show,daybreak,,"colinford,alyviaalynlind,sophiesimnett,austincrute,codykearsley,jeantégodlock,gregorykasyan,krystarodriguez,matthewbroderick",United States,24-Oct-19,2019.0,TV-MA,1 Season,"tvaction&adventure,tvcomedies,tvhorror","livinghisbestlifeinpost-apocalypticla,aslackerstrivestofindthegirlofhisdreamswhileoutwittingmindlessghoulsandcliquishgangs.","daybreak  colinford,alyviaalynlind,sophiesimnett,austincrute,codykearsley,jeantégodlock,gregorykasyan,krystarodriguez,matthewbroderick tvaction&adventure,tvcomedies,tvhorror livinghisbestlifeinpost-apocalypticla,aslackerstrivestofindthegirlofhisdreamswhileoutwittingmindlessghoulsandcliquishgangs."
81034741,Movie,echointhecanyon,andrewslater,"jakobdylan,ringostarr,michellephillips,stephenstills,reginaspektor,beck,ericclapton,tompetty,jacksonbrowne,norahjones",United States,24-Oct-19,2019.0,PG-13,82 min,"documentaries,music&musicals","anaffectionatedocumentarylooksbackatthemid-1960s,whenhollywood’slaurelcanyonwasacreativenexusforyoung,innovativemusicians.","echointhecanyon andrewslater jakobdylan,ringostarr,michellephillips,stephenstills,reginaspektor,beck,ericclapton,tompetty,jacksonbrowne,norahjones documentaries,music&musicals anaffectionatedocumentarylooksbackatthemid-1960s,whenhollywood’slaurelcanyonwasacreativenexusforyoung,innovativemusicians."
81075461,Movie,revengeofthepontianak,"glengoei,gavinyap","nurfazura,remyishak,hisyamhamid,shentyfeliziana,namron,tonyeusoff,wanhanafisu","Singapore, Malaysia",24-Oct-19,2019.0,TV-14,92 min,"horrormovies,internationalmovies",aweddinginamalaysianvillageleavesoutoneguest:ascornedvampireghostbentonsettlingasecretscorewiththegroomandanyoneinherway.,"revengeofthepontianak glengoei,gavinyap nurfazura,remyishak,hisyamhamid,shentyfeliziana,namron,tonyeusoff,wanhanafisu horrormovies,internationalmovies aweddinginamalaysianvillageleavesoutoneguest:ascornedvampireghostbentonsettlingasecretscorewiththegroomandanyoneinherway."
80205231,Movie,baahubali:thebeginning(englishversion),s.s.rajamouli,"prabhas,ranadaggubati,anushkashetty,tamannaahbhatia,sathyaraj,nassar,ramyakrishnan,sudeep",India,24-Oct-18,2015.0,TV-14,138 min,"action&adventure,dramas,internationalmovies",villagersinthekingdomofmahismatirescueababywhoisdestinedtoembarkonaheroicquestinthisenglishversionofs.s.rajamouli'sepic.,"baahubali:thebeginning(englishversion) s.s.rajamouli prabhas,ranadaggubati,anushkashetty,tamannaahbhatia,sathyaraj,nassar,ramyakrishnan,sudeep action&adventure,dramas,internationalmovies villagersinthekingdomofmahismatirescueababywhoisdestinedtoembarkonaheroicquestinthisenglishversionofs.s.rajamouli'sepic."
80235864,TV Show,bodyguard,,"richardmadden,keeleyhawes,ginamckee,sophierundle,vincentfranklin,pippahaywood,paulready,tombrooke,nicholasgleaves,stuartbowman",United Kingdom,24-Oct-18,2018.0,TV-MA,1 Season,"britishtvshows,crimetvshows,internationaltvshows","afterhelpingthwartaterroristattack,awarveteranisassignedtoprotectapoliticianwhowasamainproponentoftheveryconflicthefoughtin.","bodyguard  richardmadden,keeleyhawes,ginamckee,sophierundle,vincentfranklin,pippahaywood,paulready,tombrooke,nicholasgleaves,stuartbowman britishtvshows,crimetvshows,internationaltvshows afterhelpingthwartaterroristattack,awarveteranisassignedtoprotectapoliticianwhowasamainproponentoftheveryconflicthefoughtin."
80158919,Movie,jackwhitehall:atlarge,brianklein,jackwhitehall,United Kingdom,24-Oct-17,2017.0,TV-MA,68 min,stand-upcomedy,"comedianjackwhitehalltakesthestagetotellstoriesaboutdrinking,drugs,agooglemapsvanandhisongoingrivalrywithrobertpattinson.","jackwhitehall:atlarge brianklein jackwhitehall stand-upcomedy comedianjackwhitehalltakesthestagetotellstoriesaboutdrinking,drugs,agooglemapsvanandhisongoingrivalrywithrobertpattinson."
80135414,TV Show,themist,,"morganspector,alyssasutherland,gusbirney,danicacurcic,okeziemorro,lukecosgrove,darrenpettie,russellposner,francesconroy,danbutler,isiahwhitlockjr.",United States,24-Oct-17,2017.0,TV-MA,1 Season,"tvdramas,tvhorror,tvmysteries","trappedbyamysteriousfog,residentsofamainevillagediscoverthatithidesnightmarishcreatures.anewseriesbasedonstephenking'snovella.","themist  morganspector,alyssasutherland,gusbirney,danicacurcic,okeziemorro,lukecosgrove,darrenpettie,russellposner,francesconroy,danbutler,isiahwhitlockjr. tvdramas,tvhorror,tvmysteries trappedbyamysteriousfog,residentsofamainevillagediscoverthatithidesnightmarishcreatures.anewseriesbasedonstephenking'snovella."
70299286,Movie,e-team,"katychevigny,rosskauffman",,United States,24-Oct-14,2014.0,NR,90 min,documentaries,thecourageousinvestigatorsofhumanrightswatch'semergenciesteamrisktheirlivestodocumentunlawfulattacksonciviliansbybrutaldictators.,"e-team katychevigny,rosskauffman  documentaries thecourageousinvestigatorsofhumanrightswatch'semergenciesteamrisktheirlivestodocumentunlawfulattacksonciviliansbybrutaldictators."
70258566,TV Show,dreamworksspookystories:volume2,,"sethrogen,kiefersutherland,willarnett,hughlaurie,willferrell,davidcross,seanbishop,codycameron,aronwarner",,24-Oct-12,2011.0,TV-PG,1 Season,"kids'tv,tvcomedies","theshrekcharactersparodythemusicvideo""thriller"";b.o.b.andpalsbattlezombiecarrots;andmegamindfacestheeffectsofthebuttonofdoom.","dreamworksspookystories:volume2  sethrogen,kiefersutherland,willarnett,hughlaurie,willferrell,davidcross,seanbishop,codycameron,aronwarner kids'tv,tvcomedies theshrekcharactersparodythemusicvideo""thriller"";b.o.b.andpalsbattlezombiecarrots;andmegamindfacestheeffectsofthebuttonofdoom."
80017261,Movie,americanheist,sarikandreasyan,"haydenchristensen,adrienbrody,jordanabrewster,torykittles,akon,luisdasilvajr.,lancee.nichols,joechrest","Canada, Luxembourg",23-Oct-19,2014.0,R,95 min,"action&adventure,dramas",anex-conisjustgettinghislifebackontrackwhenhisolderbrotherisreleasedfromprisonanddragshimintotheunderworldforonefinalheist.,"americanheist sarikandreasyan haydenchristensen,adrienbrody,jordanabrewster,torykittles,akon,luisdasilvajr.,lancee.nichols,joechrest action&adventure,dramas anex-conisjustgettinghislifebackontrackwhenhisolderbrotherisreleasedfromprisonanddragshimintotheunderworldforonefinalheist."
81038022,TV Show,"breakfast,lunch&dinner",,"davidchang,sethrogen,chrissyteigen,lenawaithe,katemckinnon",United States,23-Oct-19,2019.0,TV-MA,1 Season,docuseries,"chefdavidchangtakeshisinsatiablecuriosityaboutfood,cultureandidentityontheroad,intheconvivialcompanyoffun-lovingcelebrityguests.","breakfast,lunch&dinner  davidchang,sethrogen,chrissyteigen,lenawaithe,katemckinnon docuseries chefdavidchangtakeshisinsatiablecuriosityaboutfood,cultureandidentityontheroad,intheconvivialcompanyoffun-lovingcelebrityguests."
80186796,Movie,dancingwiththebirds,huwcordey,stephenfry,United States,23-Oct-19,2019.0,TV-PG,52 min,documentaries,"fromrufflingtheirmajesticfeatherstonailingim-peck-ablecourtshiproutines,birdsinparadiseflaunttheirbestmovesinhopesoflandingamate.","dancingwiththebirds huwcordey stephenfry documentaries fromrufflingtheirmajesticfeatherstonailingim-peck-ablecourtshiproutines,birdsinparadiseflaunttheirbestmovesinhopesoflandingamate."
81071891,Movie,masterz:theipmanlegacy,yuenwoo-ping,"zhangjin,davebautista,michelleyeoh,tonyjaa,liuyan,kevincheng,chrissiechow,xingyu","Hong Kong, China",23-Oct-19,2018.0,TV-MA,108 min,"action&adventure,internationalmovies","inthisspin-off,amartialartsexpertoncedefeatedbyipmanisforcedtoabandonhisreclusivelifestyletocombatarisingchinesetriad.","masterz:theipmanlegacy yuenwoo-ping zhangjin,davebautista,michelleyeoh,tonyjaa,liuyan,kevincheng,chrissiechow,xingyu action&adventure,internationalmovies inthisspin-off,amartialartsexpertoncedefeatedbyipmanisforcedtoabandonhisreclusivelifestyletocombatarisingchinesetriad."
80224536,Movie,adamsandler100%fresh,stevebrill,adamsandler,United States,23-Oct-18,2018.0,TV-MA,74 min,stand-upcomedy,"from""heroes""to""icecreamladies""–adamsandler'scomedyspecialhitsyouwithnewsongsandjokesinanunexpected,groundbreakingway.","adamsandler100%fresh stevebrill adamsandler stand-upcomedy from""heroes""to""icecreamladies""–adamsandler'scomedyspecialhitsyouwithnewsongsandjokesinanunexpected,groundbreakingway."
81017545,TV Show,heretoheart,,"janinechun-ningchang,hanszhang",China,23-Oct-18,2018.0,TV-14,1 Season,"internationaltvshows,romantictvshows,tvdramas",wennuansignsontoworkastheexecutiveassistanttoexzhannanxianathistechfirm.helpinghimatworkjustmayleadherbackintohisheart.,"heretoheart  janinechun-ningchang,hanszhang internationaltvshows,romantictvshows,tvdramas wennuansignsontoworkastheexecutiveassistanttoexzhannanxianathistechfirm.helpinghimatworkjustmayleadherbackintohisheart."
80994444,Movie,scorpionking5:bookofsouls,donmichaelpaul,"zachmcgowan,pearlthusi,nathanjones,petermensah,katylouisesaunders,maylingng,howardcharles,ingebeckmann",United States,23-Oct-18,2018.0,PG-13,102 min,"action&adventure,sci-fi&fantasy",thescorpionkingjoinsforceswithanubianprincessinanall-or-nothingfighttostopawarlordfromclaimingthesoulsofthevanquished.,"scorpionking5:bookofsouls donmichaelpaul zachmcgowan,pearlthusi,nathanjones,petermensah,katylouisesaunders,maylingng,howardcharles,ingebeckmann action&adventure,sci-fi&fantasy thescorpionkingjoinsforceswithanubianprincessinanall-or-nothingfighttostopawarlordfromclaimingthesoulsofthevanquished."
80017286,Movie,whilewe'reyoung,noahbaumbach,"benstiller,naomiwatts,adamdriver,amandaseyfried,charlesgrodin,adamhorovitz,dreehemingway,bradycorbet,mariadizzia,matthewmaher,peteryarrow,deanwareham",United States,23-Oct-17,2015.0,R,97 min,"comedies,dramas,independentmovies","adocumentaryfilmmakerstrugglingwithacreativeblockmeetsavibrantyounghipstercouplewho,initially,bringnewenergyintohislifeandwork.","whilewe'reyoung noahbaumbach benstiller,naomiwatts,adamdriver,amandaseyfried,charlesgrodin,adamhorovitz,dreehemingway,bradycorbet,mariadizzia,matthewmaher,peteryarrow,deanwareham comedies,dramas,independentmovies adocumentaryfilmmakerstrugglingwithacreativeblockmeetsavibrantyounghipstercouplewho,initially,bringnewenergyintohislifeandwork."
70295169,Movie,hunter'sprayer,jonathanmostow,"samworthington,odeyarush,amylandecker,allenleech,verónicaechegui","United States, Spain, Germany",22-Oct-19,2015.0,R,91 min,"action&adventure,independentmovies",ahiredgunhassecondthoughtswhenhe'scontractedtokillateenagegirlwhosefather'sshadybusinessdealingsputherlifeindanger.,"hunter'sprayer jonathanmostow samworthington,odeyarush,amylandecker,allenleech,verónicaechegui action&adventure,independentmovies ahiredgunhassecondthoughtswhenhe'scontractedtokillateenagegirlwhosefather'sshadybusinessdealingsputherlifeindanger."
80039050,Movie,i'llseeyouinmydreams,bretthaley,"blythedanner,martinstarr,junesquibb,rheaperlman,marykayplace,malinakerman,samelliott,aartimann,markadair-rios,ashleyspillers",United States,22-Oct-19,2015.0,PG-13,96 min,"comedies,dramas,independentmovies","afterthepassingofherdog,along-widowedseniorcitizenisinneedofcompanionship.twoverydifferentpossibilitiespresentthemselves.","i'llseeyouinmydreams bretthaley blythedanner,martinstarr,junesquibb,rheaperlman,marykayplace,malinakerman,samelliott,aartimann,markadair-rios,ashleyspillers comedies,dramas,independentmovies afterthepassingofherdog,along-widowedseniorcitizenisinneedofcompanionship.twoverydifferentpossibilitiespresentthemselves."
81027753,Movie,jennyslate:stagefright,gillianrobespierre,jennyslate,United States,22-Oct-19,2019.0,TV-MA,67 min,"documentaries,stand-upcomedy","jennyslate'sfirststand-upspecialisamixofstagetime,funnystoriesaboutadulthoodandconversationswithfamilyinherchildhoodhome.","jennyslate:stagefright gillianrobespierre jennyslate documentaries,stand-upcomedy jennyslate'sfirststand-upspecialisamixofstagetime,funnystoriesaboutadulthoodandconversationswithfamilyinherchildhoodhome."
15815343,Movie,thetexaschainsawmassacre,tobehooper,"gunnarhansen,jimsiedow,marilynburns,edwinneal,paula.partain,terimcminn,williamvail,johndugan,johnhenryfaulk,allendanziger",United States,22-Oct-19,1974.0,R,83 min,"cultmovies,horrormovies,independentmovies","whensomefriendsvisitavandalizedgraveyard,theycomeuponachainsaw-wieldingmaniac,andit'safighttothebloodydeathbetweengoodandevil.","thetexaschainsawmassacre tobehooper gunnarhansen,jimsiedow,marilynburns,edwinneal,paula.partain,terimcminn,williamvail,johndugan,johnhenryfaulk,allendanziger cultmovies,horrormovies,independentmovies whensomefriendsvisitavandalizedgraveyard,theycomeuponachainsaw-wieldingmaniac,andit'safighttothebloodydeathbetweengoodandevil."
70295176,Movie,tracers,danielbenmayor,"lucianoacunajr.,adamrayner,marieavgeropoulos,rafigavron,taylorlautner,sammedina,amirahvann,johnnym.wu,joshyadon,christiansteel",United States,22-Oct-19,2015.0,PG-13,94 min,action&adventure,"whenabikemessengerfallsintodebtwithorganizedcriminals,asexywomandrawshimintoherhigh-stakesworldofparkour,teachinghimnewskills.","tracers danielbenmayor lucianoacunajr.,adamrayner,marieavgeropoulos,rafigavron,taylorlautner,sammedina,amirahvann,johnnym.wu,joshyadon,christiansteel action&adventure whenabikemessengerfallsintodebtwithorganizedcriminals,asexywomandrawshimintoherhigh-stakesworldofparkour,teachinghimnewskills."
81043190,Movie,يومالدين,abubakrshawky,"radygamal,ahmedabdelhafiz,shahirafahmy,shehabibrahim,mohamedabdelazim,osamaabdullah,khaledraafat,mohamedqishta,shoqemara,mahmoudfares","Egypt, Austria, United States",22-Oct-19,2018.0,TV-14,97 min,"dramas,independentmovies,internationalmovies","amancuredofleprosyandayoungorphanleavetheircolonyforthefirsttimetotravelacrossegypt,hopingtofindthefamiliestheylost.","يومالدين abubakrshawky radygamal,ahmedabdelhafiz,shahirafahmy,shehabibrahim,mohamedabdelazim,osamaabdullah,khaledraafat,mohamedqishta,shoqemara,mahmoudfares dramas,independentmovies,internationalmovies amancuredofleprosyandayoungorphanleavetheircolonyforthefirsttimetotravelacrossegypt,hopingtofindthefamiliestheylost."
80131240,Movie,godknowswhereiam,"jeddwider,toddwider",lorisinger,United States,22-Oct-18,2016.0,TV-PG,103 min,documentaries,"throughdiaryentries,thisdocumentaryfollowsthelifeanddeathofhomelesswomanlindabishopandherstruggleswithstarvation,sanityandgod.","godknowswhereiam jeddwider,toddwider lorisinger documentaries throughdiaryentries,thisdocumentaryfollowsthelifeanddeathofhomelesswomanlindabishopandherstruggleswithstarvation,sanityandgod."
